date_index,product,price,competitor_price,marketing_spend,visibility_index,units_sold,revenue,profit,unit_cost
9,GammaBand,75.55,67.51,35.78,0.716,39,2946.58,2244.58,18
10,GammaBand,67.02,59.88,56.9,1.173,34,2278.69,1666.69,18
11,GammaBand,58.07,73.66,28.91,1.333,35,2032.33,1402.33,18
12,GammaBand,59.29,68.08,6.31,1.254,33,1956.64,1362.64,18
13,GammaBand,54.86,33.18,18.55,0.887,51,2797.68,1879.68,18
14,GammaBand,51.76,63.85,59.78,0.88,62,3208.95,2092.95,18
15,GammaBand,46.88,55.29,37.97,0.714,34,1593.95,981.95,18
16,GammaBand,46.74,55.22,43.37,0.801,30,1402.12,862.12,18
17,GammaBand,77.3,71.68,27.54,1.253,24,1855.22,1423.22,18
18,GammaBand,43.01,60.88,19.81,0.711,31,1333.23,775.23,18
19,GammaBand,36.48,43.55,17.23,0.571,36,1313.25,665.25,18
20,GammaBand,58.14,69.27,4.43,0.65,24,1395.25,963.25,18
21,GammaBand,74.17,77.09,12.18,0.753,26,1928.48,1460.48,18
22,GammaBand,47.59,58.96,39.66,0.679,52,2474.67,1538.67,18
23,GammaBand,51.02,81.51,25.38,1.103,42,2143.02,1387.02,18
24,GammaBand,54.05,41.32,24.6,0.549,19,1027.01,685.01,18
25,GammaBand,59.3,38.08,56.24,0.956,38,2253.55,1569.55,18
26,GammaBand,52.04,71.41,11.96,0.72,51,2654.07,1736.07,18
27,GammaBand,63.76,30.61,33.02,1.065,28,1785.24,1281.24,18
28,GammaBand,74.07,66.41,13.93,0.717,42,3110.86,2354.86,18
29,GammaBand,79.16,66.06,25.68,1.205,40,3166.52,2446.52,18
30,GammaBand,57.02,68.66,31.14,0.677,46,2623.14,1795.14,18
31,GammaBand,51.9,28.51,12.81,1.047,28,1453.07,949.07,18
32,GammaBand,72.12,60.48,47.97,1.467,41,2956.8,2218.8,18
33,GammaBand,80.86,58.53,46.24,0.54,18,1455.48,1131.48,18
34,GammaBand,48.66,66.0,24.26,0.51,12,583.89,367.89,18
35,GammaBand,76.96,67.9,17.68,0.635,12,923.53,707.53,18
36,GammaBand,52.05,40.4,13.85,1.023,25,1301.26,851.26,18
37,GammaBand,39.85,32.03,10.66,0.526,50,1992.49,1092.49,18
38,GammaBand,38.39,46.51,18.04,1.388,48,1842.67,978.67,18
39,GammaBand,66.92,67.1,15.23,1.0,37,2476.22,1810.22,18
40,GammaBand,59.07,59.4,34.1,0.696,36,2126.62,1478.62,18
41,GammaBand,61.34,62.51,39.58,1.005,47,2882.85,2036.85,18
42,GammaBand,43.95,29.29,80.45,1.015,34,1494.19,882.19,18
43,GammaBand,54.9,67.68,9.33,1.442,33,1811.82,1217.82,18
44,GammaBand,33.22,35.06,11.41,1.28,25,830.51,380.51,18
45,GammaBand,71.93,65.14,3.39,0.571,26,1870.27,1402.27,18
46,GammaBand,65.46,31.76,20.33,0.728,19,1243.71,901.71,18
47,GammaBand,60.88,36.14,16.56,0.676,21,1278.52,900.52,18
48,GammaBand,54.15,68.05,32.33,0.548,62,3357.06,2241.06,18
49,GammaBand,30.14,26.97,40.36,1.189,97,2923.82,1177.82,18
50,GammaBand,66.68,30.64,91.45,0.884,24,1600.29,1168.29,18
51,GammaBand,42.63,44.04,14.81,0.974,39,1662.76,960.76,18
52,GammaBand,45.11,41.81,15.05,0.663,29,1308.06,786.06,18
53,GammaBand,74.41,65.29,42.96,0.581,21,1562.52,1184.52,18
54,GammaBand,78.64,62.06,26.78,0.931,33,2595.17,2001.17,18
55,GammaBand,70.82,42.77,63.89,1.103,35,2478.71,1848.71,18
56,GammaBand,55.18,38.83,9.79,0.706,24,1324.36,892.36,18
57,GammaBand,76.3,64.93,26.98,1.199,28,2136.44,1632.44,18
58,GammaBand,60.99,77.7,42.45,1.029,37,2256.45,1590.45,18
59,GammaBand,53.96,74.52,21.56,1.161,53,2859.78,1905.78,18
60,GammaBand,31.42,31.69,12.1,0.955,47,1476.9,630.9,18
61,GammaBand,67.8,58.41,40.99,0.599,35,2373.01,1743.01,18
62,GammaBand,67.46,66.74,17.4,0.952,38,2563.3,1879.3,18
63,GammaBand,87.62,77.93,18.93,0.699,32,2803.88,2227.88,18
64,GammaBand,70.18,43.98,1.71,1.213,22,1543.92,1147.92,18
65,GammaBand,69.04,77.58,12.13,0.666,40,2761.68,2041.68,18
66,GammaBand,70.29,65.44,32.26,1.329,26,1827.57,1359.57,18
67,GammaBand,57.12,37.82,4.63,0.949,17,971.07,665.07,18
68,GammaBand,83.15,72.44,31.45,1.457,55,4573.03,3583.03,18
69,GammaBand,60.8,76.03,62.97,1.071,42,2553.69,1797.69,18
70,GammaBand,50.78,59.82,46.61,1.304,56,2843.9,1835.9,18
71,GammaBand,78.94,71.02,15.49,1.388,33,2605.07,2011.07,18
72,GammaBand,52.1,66.04,19.86,1.244,38,1979.75,1295.75,18
73,GammaBand,43.38,41.96,48.61,0.517,35,1518.43,888.43,18
74,GammaBand,44.53,62.15,33.45,1.443,47,2093.04,1247.04,18
75,GammaBand,47.98,37.41,16.9,0.508,30,1439.54,899.54,18
76,GammaBand,50.54,73.32,18.38,0.805,39,1971.0,1269.0,18
77,GammaBand,58.93,35.83,29.02,1.42,24,1414.24,982.24,18
78,GammaBand,72.98,64.8,28.24,1.194,25,1824.43,1374.43,18
79,GammaBand,45.48,58.88,21.46,0.97,48,2183.18,1319.18,18
80,GammaBand,66.09,25.27,36.42,0.823,28,1850.49,1346.49,18
81,GammaBand,78.86,47.58,42.98,0.876,29,2286.82,1764.82,18
82,GammaBand,36.39,41.98,21.1,0.78,45,1637.62,827.62,18
83,GammaBand,57.86,29.81,16.33,0.796,25,1446.39,996.39,18
84,GammaBand,49.75,39.95,34.56,1.423,40,1990.11,1270.11,18
85,GammaBand,80.33,70.25,27.51,0.834,24,1927.81,1495.81,18
86,GammaBand,42.98,59.68,42.11,1.156,39,1676.04,974.04,18
87,GammaBand,65.38,55.86,7.1,0.551,25,1634.4,1184.4,18
88,GammaBand,36.1,31.7,36.36,0.582,46,1660.65,832.65,18
89,GammaBand,57.1,35.8,12.32,0.512,31,1770.23,1212.23,18
90,GammaBand,69.42,56.6,10.8,1.08,31,2151.94,1593.94,18
91,GammaBand,83.78,69.98,15.16,0.575,23,1926.84,1512.84,18
92,GammaBand,42.27,40.17,52.4,0.814,46,1944.55,1116.55,18
93,GammaBand,56.5,38.91,33.69,1.137,24,1355.96,923.96,18
94,GammaBand,53.47,35.79,62.7,1.123,42,2245.75,1489.75,18
95,GammaBand,32.97,36.09,8.86,1.425,86,2835.35,1287.35,18
96,GammaBand,50.35,31.45,22.71,0.971,29,1460.03,938.03,18
97,GammaBand,51.09,70.65,13.44,1.329,57,2912.19,1886.19,18
98,GammaBand,69.96,51.94,3.35,0.558,29,2028.7,1506.7,18
99,GammaBand,54.13,64.4,40.62,1.248,45,2435.69,1625.69,18
100,GammaBand,54.46,62.19,44.92,1.205,63,3430.95,2296.95,18
101,GammaBand,48.91,37.6,17.13,0.938,23,1124.85,710.85,18
102,GammaBand,61.12,47.15,26.78,1.017,38,2322.67,1638.67,18
103,GammaBand,55.98,37.84,47.59,0.89,21,1175.53,797.53,18
104,GammaBand,43.11,26.71,15.32,0.838,37,1595.01,929.01,18
105,GammaBand,53.68,38.06,10.88,0.938,26,1395.58,927.58,18
106,GammaBand,68.28,50.59,22.07,0.993,20,1365.53,1005.53,18
107,GammaBand,68.41,37.63,13.91,1.067,25,1710.33,1260.33,18
108,GammaBand,53.14,69.4,20.9,1.144,18,956.45,632.45,18
109,GammaBand,56.38,68.04,63.9,1.406,77,4340.88,2954.88,18
110,GammaBand,77.41,74.41,40.3,1.025,43,3328.83,2554.83,18
111,GammaBand,36.79,37.17,16.16,0.735,31,1140.6,582.6,18
112,GammaBand,42.69,39.37,38.21,1.33,49,2091.99,1209.99,18
113,GammaBand,57.69,82.68,81.43,0.632,45,2596.26,1786.26,18
114,GammaBand,39.43,29.5,128.18,0.594,47,1853.01,1007.01,18
115,GammaBand,49.84,29.7,65.56,1.471,42,2093.48,1337.48,18
116,GammaBand,45.54,43.43,34.13,1.408,57,2595.98,1569.98,18
117,GammaBand,46.5,59.92,50.2,1.487,61,2836.63,1738.63,18
118,GammaBand,73.53,47.69,11.99,1.037,30,2206.01,1666.01,18
119,GammaBand,66.75,53.29,41.04,1.379,39,2603.13,1901.13,18
120,GammaBand,56.48,34.64,62.27,1.293,37,2089.81,1423.81,18
121,GammaBand,75.93,63.62,85.32,0.906,32,2429.63,1853.63,18
122,GammaBand,79.06,68.74,50.7,0.633,31,2450.79,1892.79,18
123,GammaBand,78.29,60.96,51.53,1.327,29,2270.29,1748.29,18
124,GammaBand,50.33,46.59,16.45,0.794,29,1459.47,937.47,18
125,GammaBand,38.55,29.94,31.02,1.267,61,2351.29,1253.29,18
126,GammaBand,64.14,55.94,21.0,1.404,21,1346.9,968.9,18
127,GammaBand,73.26,54.64,92.61,1.32,30,2197.87,1657.87,18
128,GammaBand,66.14,41.28,31.7,1.302,40,2645.44,1925.44,18
129,GammaBand,47.74,45.22,21.46,0.845,43,2052.73,1278.73,18
130,GammaBand,55.5,53.0,45.17,0.688,29,1609.43,1087.43,18
131,GammaBand,72.53,55.7,71.77,0.705,21,1523.06,1145.06,18
132,GammaBand,50.41,42.58,25.8,0.901,38,1915.59,1231.59,18
133,GammaBand,74.8,73.2,49.87,0.575,31,2318.8,1760.8,18
134,GammaBand,78.04,66.88,18.51,0.837,21,1638.87,1260.87,18
135,GammaBand,44.75,36.43,21.59,1.212,61,2729.64,1631.64,18
136,GammaBand,61.27,61.67,15.68,0.737,26,1592.99,1124.99,18
137,GammaBand,69.76,70.92,34.25,1.1,40,2790.24,2070.24,18
138,GammaBand,51.13,48.56,34.32,0.668,43,2198.79,1424.79,18
139,GammaBand,59.95,53.62,11.81,0.896,22,1318.94,922.94,18
140,GammaBand,45.93,45.85,16.78,1.328,29,1331.83,809.83,18
141,GammaBand,48.25,40.11,17.04,1.307,44,2123.2,1331.2,18
142,GammaBand,62.62,52.17,46.94,1.017,49,3068.16,2186.16,18
143,GammaBand,62.4,31.39,5.81,1.078,15,936.03,666.03,18
144,GammaBand,53.41,47.51,24.16,1.3,25,1335.14,885.14,18
145,GammaBand,27.29,27.23,17.64,0.93,94,2564.83,872.83,18
146,GammaBand,64.3,56.34,91.67,0.553,31,1993.19,1435.19,18
147,GammaBand,44.96,56.16,31.74,0.608,22,989.02,593.02,18
148,GammaBand,69.0,34.39,51.53,0.665,30,2070.0,1530.0,18
149,GammaBand,30.0,33.98,14.9,1.138,38,1139.99,455.99,18
150,GammaBand,55.22,59.14,31.3,0.652,50,2761.05,1861.05,18
151,GammaBand,79.32,55.58,9.48,0.947,22,1745.12,1349.12,18
152,GammaBand,77.8,65.87,15.15,0.893,20,1555.97,1195.97,18
153,GammaBand,66.27,68.69,14.28,1.226,36,2385.59,1737.59,18
154,GammaBand,71.41,35.06,43.25,1.456,44,3142.21,2350.21,18
155,GammaBand,56.23,35.22,48.96,0.577,49,2755.43,1873.43,18
156,GammaBand,63.19,47.2,27.0,0.827,25,1579.7,1129.7,18
157,GammaBand,67.02,30.39,7.04,0.769,18,1206.44,882.44,18
158,GammaBand,48.57,45.89,37.42,0.688,30,1457.23,917.23,18
159,GammaBand,27.61,26.77,65.15,1.446,89,2457.36,855.36,18
160,GammaBand,66.96,44.31,10.54,1.341,40,2678.52,1958.52,18
161,GammaBand,65.9,49.24,18.39,0.671,25,1647.5,1197.5,18
162,GammaBand,73.99,60.81,66.63,0.932,41,3033.78,2295.78,18
163,GammaBand,78.87,66.98,14.09,1.489,41,3233.74,2495.74,18
164,GammaBand,64.51,32.25,58.59,1.057,52,3354.28,2418.28,18
165,GammaBand,60.2,51.75,6.69,1.283,43,2588.62,1814.62,18
166,GammaBand,37.03,39.63,25.63,0.805,40,1481.11,761.11,18
167,GammaBand,67.78,53.64,45.0,1.467,43,2914.45,2140.45,18
168,GammaBand,44.73,62.13,26.56,1.0,56,2504.74,1496.74,18
169,GammaBand,33.08,40.07,41.01,1.402,69,2282.32,1040.32,18
170,GammaBand,71.33,65.72,19.92,0.953,29,2068.47,1546.47,18
171,GammaBand,81.23,62.42,28.48,0.931,22,1787.04,1391.04,18
172,GammaBand,57.38,52.65,42.5,0.586,38,2180.58,1496.58,18
173,GammaBand,66.72,42.74,24.07,1.315,29,1934.93,1412.93,18
174,GammaBand,47.62,45.01,13.68,0.786,31,1476.17,918.17,18
175,GammaBand,68.04,56.9,51.47,0.855,24,1633.0,1201.0,18
176,GammaBand,76.21,67.69,15.8,0.779,27,2057.73,1571.73,18
177,GammaBand,41.46,33.16,40.22,1.203,63,2612.14,1478.14,18
178,GammaBand,64.71,29.6,42.65,1.099,32,2070.79,1494.79,18
179,GammaBand,75.41,52.77,27.39,0.509,15,1131.18,861.18,18
180,GammaBand,40.01,52.84,78.59,1.143,50,2000.6,1100.6,18
181,GammaBand,55.87,39.81,45.65,0.616,20,1117.33,757.33,18
182,GammaBand,56.55,34.85,56.54,1.485,47,2657.91,1811.91,18
183,GammaBand,61.48,52.97,29.71,1.083,34,2090.2,1478.2,18
184,GammaBand,48.21,51.3,64.93,0.591,41,1976.71,1238.71,18
185,GammaBand,64.58,44.03,10.59,0.542,25,1614.48,1164.48,18
186,GammaBand,48.88,62.67,37.1,0.657,53,2590.61,1636.61,18
187,GammaBand,47.06,27.29,34.33,1.17,41,1929.37,1191.37,18
188,GammaBand,34.6,28.7,19.0,0.693,34,1176.45,564.45,18
189,GammaBand,73.8,44.89,42.33,0.972,21,1549.82,1171.82,18
190,GammaBand,82.63,61.74,47.52,0.7,36,2974.59,2326.59,18
191,GammaBand,72.06,67.62,38.11,0.903,41,2954.55,2216.55,18
192,GammaBand,62.62,75.74,9.31,1.167,23,1440.37,1026.37,18
193,GammaBand,64.96,60.12,34.85,0.757,23,1494.01,1080.01,18
194,GammaBand,74.13,66.04,29.65,1.056,50,3706.54,2806.54,18
195,GammaBand,57.92,62.66,3.02,0.541,24,1389.96,957.96,18
196,GammaBand,60.45,45.79,48.69,0.541,17,1027.6,721.6,18
197,GammaBand,41.6,38.58,16.09,0.689,42,1747.1,991.1,18
198,GammaBand,74.98,60.0,33.66,1.004,36,2699.28,2051.28,18
199,GammaBand,75.04,66.67,24.18,0.588,23,1725.88,1311.88,18
200,GammaBand,83.13,75.26,5.68,1.274,16,1330.12,1042.12,18
201,GammaBand,53.56,31.01,29.0,1.137,43,2302.99,1528.99,18
202,GammaBand,73.46,37.87,10.16,1.009,44,3232.32,2440.32,18
203,GammaBand,55.96,46.03,33.74,1.115,19,1063.18,721.18,18
204,GammaBand,57.7,45.29,16.14,1.399,34,1961.81,1349.81,18
205,GammaBand,70.71,42.67,21.63,0.542,13,919.21,685.21,18
206,GammaBand,65.35,42.18,41.7,0.649,22,1437.73,1041.73,18
207,GammaBand,43.31,39.59,57.17,0.562,54,2338.75,1366.75,18
208,GammaBand,61.36,67.01,39.73,1.209,30,1840.74,1300.74,18
209,GammaBand,86.4,72.31,20.37,1.106,32,2764.82,2188.82,18
210,GammaBand,56.25,68.48,72.39,0.852,45,2531.34,1721.34,18
211,GammaBand,65.06,67.16,21.35,0.681,40,2602.5,1882.5,18
212,GammaBand,41.89,29.1,16.37,0.785,24,1005.41,573.41,18
213,GammaBand,58.47,30.34,28.69,0.84,37,2163.22,1497.22,18
214,GammaBand,64.54,72.41,1.11,1.218,26,1677.97,1209.97,18
215,GammaBand,82.81,66.31,30.97,1.044,43,3560.73,2786.73,18
216,GammaBand,66.31,65.42,22.33,1.361,28,1856.74,1352.74,18
217,GammaBand,52.42,31.82,33.01,0.735,17,891.19,585.19,18
218,GammaBand,38.71,43.27,58.08,0.592,61,2361.39,1263.39,18
219,GammaBand,44.65,50.26,11.02,0.836,43,1920.02,1146.02,18
220,GammaBand,84.28,55.01,58.88,0.72,25,2106.9,1656.9,18
221,GammaBand,50.09,49.95,4.72,0.654,30,1502.6,962.6,18
222,GammaBand,54.15,73.82,14.79,1.17,36,1949.52,1301.52,18
223,GammaBand,74.1,49.56,19.09,1.295,32,2371.29,1795.29,18
224,GammaBand,34.28,31.88,7.71,1.314,38,1302.5,618.5,18
225,GammaBand,48.11,37.81,35.62,1.366,35,1683.85,1053.85,18
226,GammaBand,35.78,49.25,81.85,0.957,46,1645.81,817.81,18
227,GammaBand,48.51,62.16,33.4,1.037,44,2134.6,1342.6,18
228,GammaBand,66.83,50.39,39.35,0.661,36,2405.9,1757.9,18
229,GammaBand,48.0,45.35,20.21,0.898,51,2447.78,1529.78,18
230,GammaBand,65.72,59.01,10.92,0.568,21,1380.03,1002.03,18
231,GammaBand,48.23,58.13,105.19,0.595,28,1350.55,846.55,18
232,GammaBand,45.79,26.08,64.15,1.264,70,3205.31,1945.31,18
233,GammaBand,65.82,83.61,5.15,1.443,35,2303.69,1673.69,18
234,GammaBand,87.75,74.4,27.26,0.677,31,2720.4,2162.4,18
235,GammaBand,66.0,57.91,5.07,1.119,28,1847.87,1343.87,18
236,GammaBand,45.01,37.13,35.97,1.321,50,2250.69,1350.69,18
237,GammaBand,30.42,27.85,38.9,0.99,43,1307.86,533.86,18
238,GammaBand,52.86,34.03,48.5,1.437,23,1215.71,801.71,18
239,GammaBand,78.44,49.07,27.43,0.564,20,1568.77,1208.77,18
240,GammaBand,34.05,41.79,135.68,0.77,67,2281.66,1075.66,18
241,GammaBand,59.8,61.62,36.02,0.704,24,1435.28,1003.28,18
242,GammaBand,63.61,48.46,15.86,0.732,16,1017.7,729.7,18
243,GammaBand,59.68,50.85,27.41,0.791,46,2745.5,1917.5,18
244,GammaBand,56.48,53.91,25.41,1.072,28,1581.37,1077.37,18
245,GammaBand,50.71,81.16,14.43,0.668,38,1926.84,1242.84,18
246,GammaBand,47.08,29.01,47.73,1.204,29,1365.42,843.42,18
247,GammaBand,87.63,82.5,27.62,0.925,19,1664.96,1322.96,18
248,GammaBand,43.68,53.97,37.24,1.152,60,2620.86,1540.86,18
249,GammaBand,41.31,50.14,36.62,1.413,40,1652.32,932.32,18
250,GammaBand,45.16,52.31,20.78,1.298,45,2032.35,1222.35,18
251,GammaBand,63.87,50.36,10.42,1.491,27,1724.38,1238.38,18
252,GammaBand,60.27,45.7,69.23,1.406,81,4881.56,3423.56,18
253,GammaBand,44.86,33.18,33.41,0.598,19,852.42,510.42,18
254,GammaBand,61.94,49.81,38.01,1.338,36,2230.01,1582.01,18
255,GammaBand,59.08,51.28,46.79,0.754,26,1536.17,1068.17,18
256,GammaBand,73.47,50.73,38.36,0.792,22,1616.38,1220.38,18
257,GammaBand,44.52,67.01,17.69,1.461,67,2982.91,1776.91,18
258,GammaBand,39.89,45.36,81.66,0.574,46,1834.95,1006.95,18
259,GammaBand,66.52,61.83,30.77,0.784,79,5254.92,3832.92,18
260,GammaBand,77.81,82.5,37.81,1.311,39,3034.63,2332.63,18
261,GammaBand,40.22,53.63,3.17,1.133,32,1287.13,711.13,18
262,GammaBand,62.6,44.89,30.43,0.646,31,1940.58,1382.58,18
263,GammaBand,47.88,30.25,6.79,0.881,25,1196.94,746.94,18
264,GammaBand,45.98,37.73,29.27,0.78,56,2574.89,1566.89,18
265,GammaBand,42.28,50.2,40.76,0.696,50,2113.77,1213.77,18
266,GammaBand,63.17,38.23,33.36,1.065,39,2463.8,1761.8,18
267,GammaBand,33.86,31.75,47.78,0.815,46,1557.57,729.57,18
268,GammaBand,71.7,63.81,55.58,1.291,36,2581.36,1933.36,18
269,GammaBand,65.95,67.18,42.38,1.121,37,2440.32,1774.32,18
270,GammaBand,89.07,79.25,16.14,0.848,17,1514.24,1208.24,18
271,GammaBand,50.53,39.84,28.95,0.954,42,2122.39,1366.39,18
272,GammaBand,72.43,79.62,24.38,1.434,35,2535.01,1905.01,18
273,GammaBand,65.88,33.8,13.75,0.518,12,790.57,574.57,18
274,GammaBand,76.97,58.91,37.07,0.878,30,2309.15,1769.15,18
275,GammaBand,47.23,58.25,49.81,0.885,53,2503.2,1549.2,18
276,GammaBand,41.22,35.35,24.98,0.84,46,1896.3,1068.3,18
277,GammaBand,70.99,45.74,9.14,0.66,24,1703.77,1271.77,18
278,GammaBand,48.61,40.71,22.19,1.441,32,1555.51,979.51,18
279,GammaBand,67.2,42.33,36.06,1.087,45,3024.04,2214.04,18
280,GammaBand,36.53,29.27,27.22,1.143,63,2301.5,1167.5,18
281,GammaBand,42.05,44.12,10.3,1.163,55,2312.77,1322.77,18
282,GammaBand,51.3,71.23,41.77,0.894,58,2975.27,1931.27,18
283,GammaBand,50.29,45.8,33.27,1.464,60,3017.14,1937.14,18
284,GammaBand,38.49,40.06,30.89,1.113,37,1424.22,758.22,18
285,GammaBand,81.31,72.45,56.23,0.772,37,3008.64,2342.64,18
286,GammaBand,82.12,56.37,34.77,0.654,28,2299.31,1795.31,18
287,GammaBand,68.32,35.33,10.91,1.108,28,1912.92,1408.92,18
288,GammaBand,63.07,71.33,52.47,1.492,74,4666.97,3334.97,18
289,GammaBand,65.21,57.46,7.46,1.053,33,2151.83,1557.83,18
290,GammaBand,65.41,64.24,39.94,0.686,25,1635.23,1185.23,18
291,GammaBand,68.43,78.55,47.5,1.235,50,3421.72,2521.72,18
292,GammaBand,63.91,68.9,3.6,1.045,29,1853.51,1331.51,18
293,GammaBand,41.9,28.75,19.78,1.325,64,2681.37,1529.37,18
294,GammaBand,50.86,37.84,8.31,1.018,60,3051.43,1971.43,18
295,GammaBand,33.33,45.3,3.55,1.275,56,1866.54,858.54,18
296,GammaBand,81.17,57.27,44.09,1.448,43,3490.23,2716.23,18
297,GammaBand,69.94,67.12,22.32,0.998,37,2587.82,1921.82,18
298,GammaBand,48.62,48.23,30.98,0.96,28,1361.44,857.44,18
299,GammaBand,63.75,44.1,7.42,0.695,31,1976.25,1418.25,18
300,GammaBand,79.83,67.88,11.18,1.225,23,1836.13,1422.13,18
301,GammaBand,82.73,81.37,20.56,0.558,42,3474.66,2718.66,18
302,GammaBand,60.64,41.7,31.97,0.832,28,1698.02,1194.02,18
303,GammaBand,46.49,34.11,40.88,0.821,43,1999.03,1225.03,18
304,GammaBand,61.93,63.37,34.78,0.59,41,2539.19,1801.19,18
305,GammaBand,69.37,59.05,37.58,0.608,34,2358.59,1746.59,18
306,GammaBand,67.36,65.84,24.96,0.952,36,2425.06,1777.06,18
307,GammaBand,54.4,47.79,3.39,1.134,42,2284.85,1528.85,18
308,GammaBand,47.92,36.02,14.7,0.515,24,1150.12,718.12,18
309,GammaBand,80.14,55.11,25.16,1.102,15,1202.15,932.15,18
310,GammaBand,55.07,37.48,4.4,1.233,29,1596.97,1074.97,18
311,GammaBand,79.31,63.2,3.25,0.983,26,2062.13,1594.13,18
312,GammaBand,62.43,58.27,80.28,0.795,69,4307.96,3065.96,18
313,GammaBand,68.28,55.11,15.73,0.775,34,2321.63,1709.63,18
314,GammaBand,33.77,39.67,20.48,1.42,86,2903.88,1355.88,18
315,GammaBand,57.73,40.11,27.35,0.527,45,2597.87,1787.87,18
316,GammaBand,76.74,71.59,5.22,1.252,41,3146.23,2408.23,18
317,GammaBand,44.66,37.58,11.76,0.636,25,1116.45,666.45,18
318,GammaBand,61.7,61.43,36.57,0.564,59,3640.3,2578.3,18
319,GammaBand,32.64,38.96,43.67,1.009,67,2187.18,981.18,18
320,GammaBand,48.37,52.04,16.9,0.62,66,3192.72,2004.72,18
321,GammaBand,44.29,68.53,6.75,0.921,44,1948.6,1156.6,18
322,GammaBand,43.34,58.37,53.79,1.347,63,2730.32,1596.32,18
323,GammaBand,43.18,35.94,26.82,1.462,75,3238.82,1888.82,18
324,GammaBand,67.11,64.73,115.54,1.313,48,3221.16,2357.16,18
325,GammaBand,51.66,54.59,13.59,1.007,37,1911.55,1245.55,18
326,GammaBand,73.72,44.91,8.15,1.497,20,1474.39,1114.39,18
327,GammaBand,70.46,48.61,88.67,1.059,34,2395.66,1783.66,18
328,GammaBand,44.09,27.25,55.43,1.007,30,1322.76,782.76,18
329,GammaBand,60.92,27.27,12.88,1.067,31,1888.41,1330.41,18
330,GammaBand,57.25,32.4,79.27,0.627,58,3320.67,2276.67,18
331,GammaBand,68.62,29.79,40.91,1.333,44,3019.26,2227.26,18
332,GammaBand,59.39,39.21,77.1,0.701,30,1781.85,1241.85,18
333,GammaBand,66.03,31.6,25.3,0.895,48,3169.64,2305.64,18
334,GammaBand,61.14,44.84,2.69,1.429,34,2078.83,1466.83,18
335,GammaBand,46.99,55.47,15.52,0.584,46,2161.33,1333.33,18
336,GammaBand,51.59,72.46,59.47,1.04,79,4075.76,2653.76,18
337,GammaBand,39.5,40.26,75.71,1.128,110,4345.31,2365.31,18
338,GammaBand,64.38,62.9,16.67,0.504,36,2317.6,1669.6,18
339,GammaBand,42.68,62.06,25.0,0.748,67,2859.82,1653.82,18
340,GammaBand,35.63,35.71,30.96,0.979,58,2066.69,1022.69,18
341,GammaBand,33.17,29.35,38.23,0.639,58,1923.69,879.69,18
342,GammaBand,82.48,78.93,37.32,1.225,41,3381.57,2643.57,18
343,GammaBand,54.95,75.96,25.18,1.204,73,4011.54,2697.54,18
344,GammaBand,49.61,75.83,42.89,0.906,93,4613.89,2939.89,18
345,GammaBand,39.94,50.6,32.16,1.315,44,1757.23,965.23,18
346,GammaBand,66.02,62.7,9.1,1.392,27,1782.46,1296.46,18
347,GammaBand,37.23,42.87,37.61,0.683,74,2754.66,1422.66,18
348,GammaBand,44.07,53.43,19.13,1.036,53,2335.81,1381.81,18
349,GammaBand,48.79,71.94,8.84,0.875,39,1902.76,1200.76,18
350,GammaBand,72.98,32.02,63.87,0.777,30,2189.29,1649.29,18
351,GammaBand,38.83,49.32,21.84,0.758,57,2213.49,1187.49,18
352,GammaBand,68.91,80.93,44.73,1.172,30,2067.22,1527.22,18
353,GammaBand,65.38,75.7,29.79,0.949,54,3530.55,2558.55,18
354,GammaBand,54.97,64.17,29.56,1.213,59,3243.42,2181.42,18
355,GammaBand,34.57,42.77,13.89,0.576,72,2489.24,1193.24,18
356,GammaBand,79.5,70.24,21.08,0.838,42,3338.88,2582.88,18
357,GammaBand,78.17,59.77,26.99,0.643,23,1797.99,1383.99,18
358,GammaBand,41.8,46.43,8.02,0.895,32,1337.71,761.71,18
359,GammaBand,46.75,28.8,38.02,1.212,20,934.98,574.98,18
360,GammaBand,80.37,63.24,26.55,0.577,14,1125.21,873.21,18
361,GammaBand,51.82,76.87,92.45,1.428,109,5647.92,3685.92,18
362,GammaBand,51.73,59.35,17.58,0.95,50,2586.3,1686.3,18
363,GammaBand,67.04,26.66,12.25,1.436,24,1608.91,1176.91,18
364,GammaBand,63.9,61.17,15.99,0.742,32,2044.9,1468.9,18
0,DeltaDock,59.83,62.03,13.0,0.683,2,119.67,59.67,30
1,DeltaDock,47.26,54.12,51.4,0.665,2,94.53,34.53,30
2,DeltaDock,81.76,76.35,1.21,1.02,0,0.0,0.0,30
3,DeltaDock,60.05,68.06,7.16,1.458,1,60.05,30.05,30
4,DeltaDock,92.03,85.63,34.26,1.467,2,184.06,124.06,30
5,DeltaDock,87.12,62.39,36.89,0.514,1,87.12,57.12,30
6,DeltaDock,54.96,71.31,46.17,1.361,0,0.0,0.0,30
7,DeltaDock,63.38,45.65,15.7,1.195,1,63.38,33.38,30
8,DeltaDock,93.1,78.54,37.61,0.867,0,0.0,0.0,30
9,DeltaDock,81.32,63.67,16.46,0.881,0,0.0,0.0,30
10,DeltaDock,80.99,84.9,23.17,0.527,0,0.0,0.0,30
11,DeltaDock,62.46,43.39,19.51,0.775,3,187.39,97.39,30
12,DeltaDock,77.28,88.12,11.57,1.194,0,0.0,0.0,30
13,DeltaDock,78.47,47.26,24.4,0.533,0,0.0,0.0,30
